response,stim,subj_idx,rt
1.0,US,19679,0.917786484725184
1.0,US,19679,0.9839904109730924
1.0,SS,19679,0.9230680205328099
1.0,CS,19679,1.0617340187891386
1.0,US,19679,0.9198482639694703
1.0,SS,19679,0.938325065420031
0.0,CP,19679,0.741576824511867
1.0,SS,19679,1.680074796217923
1.0,SS,19679,0.8801427094722385
1.0,CP,19679,0.9386369855319572
1.0,SS,19679,0.9892268470712224
1.0,US,19679,1.0079741385006855
1.0,CP,19679,1.0823371208853132
1.0,SS,19679,1.3089724591181948
1.0,CP,19679,1.0610622635076652
1.0,SS,19679,0.9515399031470224
1.0,CP,19679,0.9297212023384418
1.0,CP,19679,0.9082688517028146
1.0,CS,19679,0.8715423174489842
1.0,SS,19679,0.7135155736468732
1.0,CS,19679,0.8846579111477695
1.0,CP,19679,1.1028516989345007
1.0,CP,19679,0.9058572624544468
1.0,CS,19679,0.9963501348520367
1.0,US,19679,1.015074945607921
1.0,CS,19679,0.9452055384554114
1.0,CS,19679,0.8523779574688888
1.0,CP,19679,2.3184091077710036
1.0,CS,19679,0.9903296393586061
1.0,US,19679,0.713451289866498
1.0,US,19679,0.7474180972340037
1.0,CP,19679,0.9266675543167366
1.0,CS,19679,0.833102063385013
1.0,US,19679,0.9000263156840447
1.0,CS,19679,1.1265379620808744
1.0,CS,19679,1.1448648251935083
1.0,US,19679,1.840905768054654
1.0,SS,19679,1.9683693790793768
1.0,US,19679,0.9601905322897437
1,CP,19718,1.9083825431625883
1,SS,19718,1.510968530302307
0,CS,19718,1.8575894184177741
1,US,19718,1.4888755843558101
1,SS,19718,1.4172546895570122
0,SS,19718,1.705303079694204
1,US,19718,1.785267678749733
1,SS,19718,1.0492788231322265
1,SS,19718,1.4277854727988597
1,US,19718,1.5872824051366479
1,CP,19718,1.9477090251921254
1,SS,19718,1.1955557793980915
0,CP,19718,1.0034794624662027
1,CP,19718,1.4381328018371278
1,CS,19718,1.1339318543668924
1,CP,19718,1.2166540716134477
1,SS,19718,0.9365844173808
1,CP,19718,1.027136389187035
1,US,19718,1.037726237392235
1,SS,19718,0.9684191027945417
1,CP,19718,1.0184435348137413
1,US,19718,1.061074114524672
1,CS,19718,1.8076382182889574
1,CS,19718,1.3274854961928213
1,SS,19718,0.8960432791482162
1,CS,19718,1.1220420836980338
0,CP,19718,0.8622378987893171
1,CS,19718,1.6557399571547649
0,CP,19718,1.1036609782831874
1,CS,19718,0.8982662988191805
1,CS,19718,0.8609469697676104
1,US,19718,0.9594541290962297
1,SS,19718,0.8420673539021664
1,US,19718,0.924062293377574
1,US,19718,1.0146686349080483
1,CS,19718,1.8013414998422377
1,US,19718,0.7778101217172662
1,CP,19718,1.2124396059061837
1,US,19718,0.9158628421419053
1,CS,19718,0.9189541742143774
1,SS,19718,0.8896210826223978
1,US,19718,0.924140346837703
1,SS,19718,0.870710612329276
1,US,19718,0.969261647026542
1,SS,19718,0.8120039766990885
1,CS,19718,0.9106060845269894
0,SS,19718,1.2329658820654004
1,US,19718,1.1444301619558246
1,SS,19718,0.9209162516963261
0,CP,19718,0.9233232850292552
0,SS,19718,1.6295665267462027
1,CP,19718,2.109988970917584
1,US,19718,1.0059823195797435
1,CS,19718,0.9924276280171398
0,CP,19718,0.9792171837925707
1,SS,19718,0.8618798755423995
1,CP,19718,1.4883153289574693
1,SS,19718,0.8483484165390109
0,CP,19718,1.1870313099479972
0,CP,19718,0.8109155565507535
1,SS,19718,0.925455702531508
1,CS,19718,1.0397011794075297
1,CS,19718,0.9947618595806489
0,CP,19718,1.053341898214967
1,CS,19718,1.247786519526926
1,US,19718,1.1519335207103722
1,CP,19718,1.7517407642590115
0,CP,19718,1.1675765889749528
1,CS,19718,1.7195168673006265
1,CS,19718,0.9830687204648711
1,US,19718,0.8181468621532986
1,US,19718,1.1806033804787148
1,SS,19718,0.948776466990239
1,CS,19718,1.3432391326723518
1,CS,19718,1.4312131024871633
1,US,19718,1.0711668118228772
1,US,19718,1.0896883863933908
0,CS,19718,1.3878642324325483
1,CP,19718,1.7961615654803609
1,US,19718,1.4357470369423027
0,SS,19718,1.1961257922312143
1,US,19718,1.1080834481881539
1,US,19718,0.9106495327823723
1,SS,19718,0.9452309089028859
1,CS,19718,1.0679825194347359
1,US,19718,1.3104903645507875
1,SS,19718,1.0224361271712041
0,CP,19718,1.6965486337721813
1,SS,19718,0.8169618632573474
1,SS,19718,0.731554399468223
1,CP,19718,1.8781289862236008
0,SS,19718,1.918061220247182
1,US,19718,1.1661950216894184
1,CP,19718,1.1339092955631713
1,SS,19718,0.8721560841931932
1,CP,19718,1.5151432865004608
1,SS,19718,1.1631731767474776
1,CP,19718,1.2270484282362304
0,CP,19718,0.9629122131691474
1,CS,19718,1.1095966115008196
1,SS,19718,1.0082072101276935
1,CS,19718,0.8908209372430065
0,CP,19718,1.021534460827752
0,CP,19718,1.2719935291324873
1,CS,19718,1.2267023972481184
1,US,19718,1.0046127174837238
1,CS,19718,1.0505600669075648
1,CS,19718,1.183822951828006
1,CP,19718,1.7552197347749825
1,CS,19718,0.9706124651584105
1,US,19718,1.076772006696956
1,US,19718,1.0150088397094805
1,CP,19718,1.0502108927266818
1,CS,19718,1.58068178652411
1,US,19718,1.204640468154139
1,CS,19718,0.972530724421631
1,CS,19718,1.191056089205631
1,US,19718,1.1749938994316835
1,SS,19718,0.9831374405957831
1,US,19718,1.4094950327180413
0.0,CP,20373,2.7101641214758274
1.0,SS,20373,2.070164074686545
1.0,CS,20373,1.8381695162061078
1.0,US,20373,1.933965726995666
1.0,SS,20373,1.3339111066179612
1.0,SS,20373,1.1418703573981475
1.0,US,20373,1.5044225100100448
1.0,SS,20373,1.4803749640741444
1.0,SS,20373,1.1762649676838919
1.0,US,20373,1.8240983874638914
1.0,CP,20373,2.2080944842891768
1.0,SS,20373,1.3840092427581112
1.0,CP,20373,2.5920766818835546
0.0,CP,20373,1.0319939732908097
1.0,CS,20373,2.090965817898905
1.0,CP,20373,2.0504102209761186
1.0,SS,20373,1.2343205863289768
1.0,CP,20373,2.0742610090310336
1.0,US,20373,1.554676049234331
0.0,SS,20373,1.4820160839262826
1.0,CP,20373,1.674429925671575
1.0,US,20373,1.7218506747594802
1.0,CS,20373,1.6342086893164378
0.0,CS,20373,2.7543635095480568
1.0,SS,20373,1.2335557646947564
nan,CS,20373,nan
1.0,CP,20373,1.7587626249078312
0.0,CS,20373,2.6147344762030116
0.0,CP,20373,1.191650134685915
1.0,CS,20373,1.7665803390846122
1.0,CS,20373,2.4944950470890035
1.0,US,20373,2.1664465810881666
1.0,SS,20373,1.1583430361806677
1.0,US,20373,1.9261593884730246
1.0,US,20373,1.214153867415007
1.0,CS,20373,2.3100647958999616
1.0,US,20373,1.3420442530186847
1.0,CP,20373,1.4459306191474752
1.0,US,20373,2.1179065544201876
1.0,CS,20373,1.5503137361374684
1.0,SS,20373,1.5416981652160757
1.0,US,20373,1.0615861963524367
1.0,SS,20373,1.3287807625201822
1.0,US,20373,1.904137093692043
1.0,SS,20373,1.9440718543010007
1.0,CS,20373,1.2719750820469926
1.0,SS,20373,1.320248770460239
1.0,US,20373,1.319814107439015
1.0,SS,20373,1.1836463284289493
1.0,CP,20373,1.1836171132763411
1.0,SS,20373,0.9915082124080072
1.0,CP,20373,3.034523747903222
1.0,US,20373,1.482438062883375
1.0,CS,20373,1.233994076226736
1.0,CP,20373,1.3938820458661212
1.0,SS,20373,0.865844834870586
0.0,CP,20373,1.180894316852573
1.0,SS,20373,1.3804171052543097
1.0,CP,20373,1.7802926505082723
1.0,CP,20373,1.8041828502973658
1.0,SS,20373,1.3161778930407309
1.0,CS,20373,1.0760851061768335
1.0,CS,20373,1.59870976244747
1.0,CP,20373,1.7505645723176713
1.0,CS,20373,1.3584506931401847
1.0,US,20373,1.35053661076563
1.0,CP,20373,1.598325288252454
1.0,CP,20373,2.894198567933927
1.0,CS,20373,1.1422216821847542
1.0,CS,20373,1.6091475161920243
1.0,US,20373,1.104714498458634
1.0,US,20373,1.451753614755944
1.0,SS,20373,1.2033130690670077
1.0,CS,20373,1.3555443402456149
1.0,CS,20373,1.395516939488516
1.0,US,20373,1.1232014076704218
1.0,US,20373,1.7415573144007794
1.0,CS,20373,1.149994296800287
1.0,CP,20373,0.9419323697111395
1.0,US,20373,0.984088381381298
1.0,SS,20373,0.8026412281342346
1.0,US,20373,0.9652964771503321
1.0,US,20373,1.3277976017488982
1.0,SS,20373,1.5597109846330568
1.0,CS,20373,1.1196945364263229
1.0,US,20373,1.234305426811261
1.0,SS,20373,1.0342512312090548
1.0,CP,20373,0.948883359622414
1.0,SS,20373,1.1834709562917851
0.0,SS,20373,1.8152213449739065
1.0,CP,20373,1.4472604275142658
1.0,SS,20373,0.9837849384057336
1.0,US,20373,1.0579046447728615
1.0,CP,20373,1.7088954999362613
1.0,SS,20373,1.1082255806795729
1.0,CP,20373,1.3829506664042128
1.0,SS,20373,1.238769958357807
1.0,CP,20373,1.8552298848990176
1.0,CP,20373,2.375127804476506
1.0,CS,20373,2.0951379211819585
1.0,SS,20373,1.2176484125284333
1.0,CS,20373,1.0012435902917787
1.0,CP,20373,1.2838000006686343
0.0,CP,20373,1.291652596768472
1.0,CS,20373,1.483632226671034
1.0,US,20373,1.7880802291310829
1.0,CS,20373,1.6440200542747334
1.0,CS,20373,1.2513801158347633
1.0,CP,20373,0.9716503024537815
1.0,CS,20373,0.9020574500864313
1.0,US,20373,1.2570389765987784
1.0,US,20373,0.9688902058023814
1.0,CP,20373,0.8831514765151951
1.0,CS,20373,1.4696206531698408
1.0,US,20373,1.1500911973889743
1.0,CS,20373,0.9020354597651021
1.0,CS,20373,0.9761043727303331
1.0,US,20373,1.8350310602963873
1.0,SS,20373,1.1946682228353893
1.0,US,20373,1.1624297288271919
