stim	onset	rt	response	error_onset	error_duration
2	0.5583015099409749	1.9253437953057073	1	nil	nil
1	6.598260499904654	1.0765652392747143	1	nil	nil
3	10.651577819107843	1.3271947392695438	1	nil	nil
4	18.691521704649176	1.6071586290217965	1	nil	nil
1	22.731497456361012	0.9511698593328219	1	nil	nil
1	28.784823604607936	1.3856895838137007	1	nil	nil
4	36.824789724180164	1.4903314180010057	1	nil	nil
1	42.864751827269174	1.1228910305899262	1	nil	nil
1	48.91807480223383	1.692167359808991	1	nil	nil
4	54.95803089262972	1.4448176139724183	1	nil	nil
2	60.997982107300004	2.740796889882631	1	nil	nil
1	67.03797343466454	1.1081561786263592	1	nil	nil
2	71.09130249050008	1.774700112292976	1	nil	nil
2	79.13126443818373	1.2872548852506043	1	nil	nil
3	83.17124350755466	1.3265537542988568	1	nil	nil
2	91.21119367649567	1.271104391461904	1	nil	nil
1	97.25117201596163	1.0231010216664345	1	nil	nil
2	101.30448180651501	1.825072530304169	1	nil	nil
4	107.34445428067261	1.2257058061541102	1	nil	nil
1	115.38443014868812	1.6649216454945872	1	nil	nil
2	123.42437553514674	1.296956556612713	1	nil	nil
4	129.46433675091998	1.9049409468714202	1	nil	nil
3	137.50432828081284	0.9688362225408582	1	nil	nil
3	143.55763328988655	1.0920859613590892	1	nil	nil
1	151.61092024985214	1.3260733885440459	1	nil	nil
3	157.650896477807	1.238019344489203	1	nil	nil
2	165.6908469595644	1.6945758990966624	1	nil	nil
3	169.73084003950316	3.365867919269249	1	nil	nil
2	177.7707814616149	1.8778566879557275	1	nil	nil
3	181.81078595033046	1.2457892599686602	1	nil	nil
3	187.8507515906515	1.5096997914556596	1	nil	nil
4	191.8907446465273	1.165746249711674	1	nil	nil
1	199.9306734507063	1.4057527406530426	1	nil	nil
4	207.97065684737163	0.9822076670109254	1	nil	nil
4	216.0239728932513	0.9766462386830881	1	nil	nil
3	220.07728143855456	1.1469105756023055	1	nil	nil
4	224.1172507594822	1.5947308555330437	1	nil	nil
2	232.15721840704236	0.9553274937586593	1	nil	nil
4	236.21052563490707	1.0613672685710753	1	nil	nil
3	244.26382538124494	0.8879238743118094	1	nil	nil
1	252.31711596567038	0.93917626304642	1	nil	nil
4	258.37042105595606	0.9016973149921341	1	nil	nil
1	262.42375686140826	1.2238190537302671	1	nil	nil
4	268.4637183749587	2.143671802404242	1	nil	nil
