stim,onset,rt,response,error_onset,error_duration
2,0.5577311153137998,1.061641823966056,1.0,nil,nil
1,6.611051070129179,0.8477577275280055,1.0,nil,nil
3,10.664374037149173,0.9304584711371717,1.0,nil,nil
4,18.71768780345883,0.8855503492450225,1.0,nil,nil
1,22.771015586064095,0.9682304077978188,1.0,nil,nil
1,28.824332069807497,0.8823385527502978,1.0,nil,nil
4,36.877652357159604,1.0849957736209035,1.0,nil,nil
1,42.93096730689467,0.8961766242446174,1.0,nil,nil
1,48.98428387786589,0.9467479459653987,1.0,nil,nil
4,55.03759975101457,1.0767629856018175,1.0,nil,nil
2,61.09092724653601,0.7600004304586037,1.0,nil,nil
1,67.14423826198981,3.8000705239683157,nil,nil,nil
2,71.2108914834098,0.9432769019695115,1.0,nil,nil
2,79.2642073371735,1.3063802560700424,1.0,nil,nil
3,83.30419504772362,0.8419402966428606,1.0,nil,nil
2,91.35751210764101,1.2605568331910035,1.0,nil,nil
1,97.39749790385395,0.7405581372640881,1.0,nil,nil
2,101.4508201459812,0.7671724092306249,1.0,nil,nil
4,107.50413816072614,1.1384052042667463,1.0,nil,nil
1,115.5574533166673,1.060795544355642,1.0,nil,nil
2,123.61078834554246,0.8789235331660166,1.0,nil,nil
4,129.6640822883801,1.3295975826840731,1.0,nil,nil
3,137.7040682216175,1.314017232032711,1.0,nil,nil
3,143.74404490702364,1.1139803148889769,1.0,nil,nil
1,151.79736244518972,0.8280877934339514,1.0,nil,nil
3,157.85067825818078,0.959286922492538,1.0,nil,nil
2,165.9039923794171,0.873799372026042,1.0,nil,nil
3,169.95732098617555,0.9086083765578223,1.0,nil,nil
2,178.01063072496072,0.7671133528965584,1.0,nil,nil
3,182.0639554425561,0.8177300842871773,1.0,nil,nil
3,188.11727173379768,0.8363883305046329,1.0,nil,nil
4,192.1705957204813,0.823004563259019,1.0,nil,nil
1,200.22390868670118,0.7937495852493157,1.0,nil,nil
4,208.2772232079824,0.8516607845176623,1.0,nil,nil
4,216.33053475749875,0.8623429966992262,1.0,nil,nil
3,220.3838601548705,1.04093452088091,1.0,nil,nil
4,224.4371800087556,0.7801736758719926,1.0,nil,nil
2,232.49049410592852,0.8388244027737528,1.0,nil,nil
4,236.54381774671128,1.128898199292962,1.0,nil,nil
3,244.59713178372658,0.7479639681696426,1.0,nil,nil
1,252.65044339640917,0.8381132693448308,1.0,nil,nil
4,258.70376021402444,1.56119969219435,1.0,nil,nil
1,262.7437470312416,0.6967689575412805,1.0,nil,nil
4,268.7970695788317,0.9312433242212137,1.0,nil,nil
1,274.85038704614635,0.8219087124343787,1.0,nil,nil
3,282.9037003342055,1.5689854670199566,1.0,nil,nil
1,290.9436757038384,0.9605035028198472,1.0,nil,nil
4,298.9969924509369,1.2750551090175577,1.0,nil,nil
1,305.036974469278,0.6910406224924373,1.0,nil,nil
2,311.09029652658865,1.190094258996396,1.0,nil,nil
1,315.13028200530607,1.0302083518254221,1.0,nil,nil
2,323.1835983704077,0.8173692643449613,1.0,nil,nil
4,329.23691637011325,1.1628911351672286,1.0,nil,nil
3,333.27690166234424,1.1154057339845167,1.0,nil,nil
2,337.33022873509435,0.9814083922647114,1.0,nil,nil
1,345.3835491638147,1.1680030964253092,1.0,nil,nil
2,351.4235254672203,1.2079665542623843,1.0,nil,nil
1,355.4635248603008,0.6805784022253647,1.0,nil,nil
2,359.5168414957752,0.6346325082868134,1.0,nil,nil
2,365.57016079487585,0.6772858657295728,1.0,nil,nil
1,371.62347810277424,0.9204258876525273,1.0,nil,nil
3,375.67680117206146,1.6504869916716416,1.0,nil,nil
3,381.7167841138162,1.1064302149625291,1.0,nil,nil
2,387.77010579815214,1.013689362200239,1.0,nil,nil
3,395.82341802443625,1.5442472247468686,1.0,nil,nil
4,399.8634054913491,0.9922250467898266,1.0,nil,nil
2,407.91672174215273,1.5382600663069752,1.0,nil,nil
2,415.95670317262375,1.9621267001111846,1.0,nil,nil
3,419.99668889497843,1.0663084353782324,1.0,nil,nil
3,426.0500128502481,3.800061644764355,nil,nil,nil
4,430.10333242139313,3.3594398290879326,0.0,430.10333242139313,3.3594398290879326
4,438.1433172657871,1.2238655787132302,1.0,nil,nil
1,442.18330369799696,0.9753733005600225,1.0,nil,nil
3,448.2366297918543,0.8664440761858714,1.0,nil,nil
3,456.28993905539755,1.0125894838511158,1.0,nil,nil
4,460.3432612945162,0.6792114439067518,1.0,nil,nil
4,468.3965762639691,0.801800734585413,1.0,nil,nil
3,474.44989429074485,0.8524931678111898,1.0,nil,nil
2,482.5032067456268,0.7191608971443202,1.0,nil,nil
4,488.5565263034059,0.7697454835306416,1.0,nil,nil
1,492.60985027505194,0.9648507275687734,1.0,nil,nil
4,496.66317190357404,1.071592494385186,1.0,nil,nil
4,502.7164917621376,1.074124174509052,1.0,nil,nil
1,510.7698066774501,1.2441696871155727,1.0,nil,nil
3,514.8097937172461,2.4201611287498963,1.0,nil,nil
4,522.8497771539623,1.1641279343348288,1.0,nil,nil
1,528.889770674361,1.4440667898761603,1.0,nil,nil
2,532.9297530820531,2.252029030532867,1.0,nil,nil
1,536.9697430394754,0.9561164148981334,1.0,nil,nil
1,543.0230644320491,1.463124696540035,1.0,nil,nil
2,547.0630481000335,1.4385466769817867,1.0,nil,nil
1,551.1030360572295,1.470490790599797,0.0,551.1030360572295,1.470490790599797
4,557.143021865475,1.6545990919603355,1.0,nil,nil
2,563.1830075534053,1.367114711445538,1.0,nil,nil
1,571.2229892756386,1.0469041104097414,1.0,nil,nil
2,577.2763151198451,1.2095961499380792,1.0,nil,nil
1,581.3163075918383,0.7770335777513537,1.0,nil,nil
2,587.3696187667101,0.8841412628335092,1.0,nil,nil
2,593.4229413293397,1.2782701359556086,1.0,nil,nil
3,597.4629223925185,0.8382413681083563,1.0,nil,nil
1,601.5162529002446,1.4254059929953655,1.0,nil,nil
3,607.5562311407139,1.5607599098984792,1.0,nil,nil
2,611.5962231284411,0.30477488035285205,1.0,nil,nil
2,619.6495385791532,0.8759474055532337,1.0,nil,nil
3,623.7028717698904,1.2225994017699122,0.0,623.7028717698904,1.2225994017699122
4,627.742847855061,1.5185984098443441,1.0,nil,nil
3,633.7828343490983,1.2620270122588408,1.0,nil,nil
3,641.8228118873976,1.5099083367858839,1.0,nil,nil
2,645.8628037217259,1.110364658976323,1.0,nil,nil
3,649.9161295041031,0.7045860351718147,1.0,nil,nil
4,657.969444302109,0.7956767846626462,1.0,nil,nil
4,666.0227611244045,0.8616558178709965,1.0,nil,nil
2,670.0760812971221,1.6962904363390408,1.0,nil,nil
3,676.1160727781935,1.5928281428805349,1.0,nil,nil
4,682.1560457488904,1.7688230803159968,1.0,nil,nil
3,690.1960264725149,1.024342951581275,1.0,nil,nil
3,698.2493451566752,0.7953653628155735,1.0,nil,nil
4,706.3026657959454,0.661348719653688,1.0,nil,nil
1,710.3559800973198,0.920608753542183,1.0,nil,nil
4,718.4092938155045,0.9386450313486421,1.0,nil,nil
