stim,onset,rt,response,error_onset,error_duration
2,0.54950917965607,3.8000404784506827,nil,nil,nil
1,6.616168926795581,2.7146371156618443,1.0,nil,nil
3,10.656164262272341,3.0990353463721476,0.0,10.656164262272341,3.0990353463721476
4,18.696160500441238,3.8001001032698696,nil,nil,nil
1,22.74950290124889,3.237570394631348,1.0,nil,nil
1,28.789497702997323,3.8001482591171225,nil,nil,nil
4,36.842836645099396,2.8955944875942805,1.0,nil,nil
1,42.882826360555555,3.8000497065663694,nil,nil,nil
1,48.93617030606674,2.23479991511158,0.0,48.93617030606674,2.23479991511158
4,54.97616923760779,3.8000153928937834,nil,nil,nil
2,61.029498546869036,3.800143801468039,nil,nil,nil
1,67.08281811968618,3.8000982895300695,nil,nil,nil
2,71.13615961512778,3.8000102945698018,nil,nil,nil
2,79.18947755935505,3.800000293433186,nil,nil,nil
3,83.24282206265707,3.8000487470590087,nil,nil,nil
2,91.29616830182886,3.8001047684615514,nil,nil,nil
1,97.34949695236901,3.800137767699198,nil,nil,nil
2,101.40281650546785,3.8001225419093316,nil,nil,nil
4,107.45613277565371,3.8000168276430486,nil,nil,nil
1,115.50948799028129,3.8000314608843837,nil,nil,nil
2,123.56281553559984,3.8001146613150922,nil,nil,nil
4,129.61615472568337,3.8000500825492054,nil,nil,nil
3,137.6694859796935,3.80000514210451,nil,nil,nil
3,143.72281548446608,3.8001015410272885,nil,nil,nil
1,151.77616481872656,3.8001322783538853,nil,nil,nil
3,157.82950462241342,3.8000727197072592,nil,nil,nil
2,165.88280088899,3.800092288848191,nil,nil,nil
3,169.93613297584352,3.8001079327309526,nil,nil,nil
2,177.9894932346533,3.800057295398801,nil,nil,nil
3,182.04282098116437,3.8000771502861426,nil,nil,nil
3,188.0961461064917,3.800096027618565,nil,nil,nil
4,192.14948467227714,3.8001063114938916,nil,nil,nil
1,200.20281141750456,3.8000458234187136,nil,nil,nil
4,208.25614674115013,3.8001417561226845,nil,nil,nil
4,216.30948833317734,3.800013082856367,nil,nil,nil
3,220.36282217962935,3.800073351358151,nil,nil,nil
4,224.41613985281538,3.800115723089675,nil,nil,nil
2,232.4694767616038,3.800051421047101,nil,nil,nil
4,236.52280789195765,3.8000526512619217,nil,nil,nil
3,244.57614138682447,3.800138188800247,nil,nil,nil
1,252.6294724212612,3.8001164179054285,nil,nil,nil
4,258.6828018779079,3.800011813539186,nil,nil,nil
1,262.7361469256325,3.8000022545588763,nil,nil,nil
4,268.7894714403642,3.8001164539996353,nil,nil,nil
1,274.8427819083872,3.800132964146087,nil,nil,nil
3,282.8961390901559,3.8000369712849533,nil,nil,nil
1,290.94947642004445,3.80011158126581,nil,nil,nil
4,299.00281547945315,3.8000466114781375,nil,nil,nil
1,305.05614310431247,3.800086709266907,nil,nil,nil
2,311.10946493904066,3.8000180698895747,nil,nil,nil
1,315.162809652893,3.8000678319340295,nil,nil,nil
2,323.21612947101767,3.8001072619777005,nil,nil,nil
4,329.2694634244158,3.8000317376076964,nil,nil,nil
3,333.3227964587454,3.8000871454069056,nil,nil,nil
2,337.37613130079944,3.800153742447037,nil,nil,nil
1,345.42946279243097,3.8000552530611458,nil,nil,nil
2,351.4828066807927,3.800042265119373,nil,nil,nil
1,355.5361311457277,3.8000107607881546,nil,nil,nil
2,359.58944360328314,3.800012192529721,nil,nil,nil
2,365.6427962234643,3.8001358727474326,nil,nil,nil
1,371.69613938693146,3.8001489118228164,nil,nil,nil
3,375.7494689321429,3.800011103684028,nil,nil,nil
3,381.8028018538448,3.800092505413886,nil,nil,nil
2,387.8561286184563,3.8001150102268184,nil,nil,nil
3,395.9094629465003,3.8001515286618996,nil,nil,nil
4,399.962795652973,3.8000659700683173,nil,nil,nil
2,408.01613148494744,3.8000350101601725,nil,nil,nil
2,416.06946334654594,3.8000827659616334,nil,nil,nil
3,420.12280230034503,3.800029337334763,nil,nil,nil
3,426.1761449314208,3.80006326900957,nil,nil,nil
4,430.2294621022943,3.8000392181565985,nil,nil,nil
4,438.2827888956472,3.8000753876799536,nil,nil,nil
1,442.33611718658085,3.800154181594735,nil,nil,nil
3,448.38946623342326,3.8000313646325594,nil,nil,nil
3,456.44280304295216,3.8001153741774942,nil,nil,nil
4,460.49612992319953,3.80014517906784,nil,nil,nil
4,468.549461520106,3.8001352230494376,nil,nil,nil
3,474.6027804161545,3.8000329557912664,nil,nil,nil
2,482.65610845776973,3.8001044736911354,nil,nil,nil
4,488.70945524871695,3.8000117443584713,nil,nil,nil
1,492.76277045846473,3.800036757726957,nil,nil,nil
4,496.8161155543153,3.8001226201140526,nil,nil,nil
4,502.8694533397279,3.8001327024621787,nil,nil,nil
1,510.9227933977463,3.8000476431743664,nil,nil,nil
3,514.9761054041228,3.8001073702612302,nil,nil,nil
4,523.0294488911022,3.8000962261376117,nil,nil,nil
1,529.0827719169429,3.800116541227908,nil,nil,nil
2,533.1361100465883,3.8001055324580193,nil,nil,nil
1,537.1894408069757,3.8001273063605367,nil,nil,nil
1,543.2427920736191,3.8000502088793837,nil,nil,nil
2,547.296108191741,3.800146722100635,nil,nil,nil
1,551.3494535282207,3.80006854780504,nil,nil,nil
4,557.4027885885116,3.8000454835300843,nil,nil,nil
2,563.4561006958183,3.8001371510881654,nil,nil,nil
1,571.5094402364848,3.800006008368655,nil,nil,nil
2,577.562762326881,3.8001240187686562,nil,nil,nil
1,581.6161132369261,3.8000795054408627,nil,nil,nil
2,587.6694507696784,3.800113151368805,nil,nil,nil
2,593.7227798834288,3.800070150994543,nil,nil,nil
3,597.7761013735899,3.8001419636652827,nil,nil,nil
1,601.8294223524144,3.800091317309125,nil,nil,nil
3,607.882767603337,3.8000468340596854,nil,nil,nil
2,611.9361151265307,3.800126506269862,nil,nil,nil
2,619.9894395557058,3.800047387505856,nil,nil,nil
3,624.0427591088046,3.8001059024250026,nil,nil,nil
4,628.0961008027648,3.8000898404498002,nil,nil,nil
3,634.1494298413186,3.8000507111919433,nil,nil,nil
3,642.202758881544,3.8001005544492727,nil,nil,nil
2,646.2561067897441,3.800076106558663,nil,nil,nil
