stim	onset	rt	response	error_onset	error_duration
2	0.5598681248056891	1.601516006777274	1.0	nil	nil
1	6.599846235674704	1.0240774391158993	1.0	nil	nil
3	10.653166992851766	1.443177788027242	1.0	nil	nil
4	18.69314683122957	1.5146285575347065	1.0	nil	nil
1	22.73312671272015	1.2271397778204118	1.0	nil	nil
1	28.77313433060317	1.1630078153984869	1.0	nil	nil
4	36.813100284743086	2.035031313728723	1.0	nil	nil
1	42.85309565465832	0.8023847722552091	1.0	nil	nil
1	48.90642407684027	0.9649054341834926	1.0	nil	nil
4	54.95974157751698	1.3920334442891544	1.0	nil	nil
2	60.99972753286056	1.2794851231710709	1.0	nil	nil
1	67.03971655921941	3.1273263086659426	0.0	67.03971655921941	3.1273263086659426
2	71.07970528078295	1.3038490941362397	1.0	nil	nil
2	79.11968976929802	1.3832709983053064	0.0	79.11968976929802	1.3832709983053064
3	83.15968317408442	1.5357115471379075	1.0	nil	nil
2	91.19974696156987	1.4712195450119907	1.0	nil	nil
1	97.23965183729524	1.5516346654767403	1.0	nil	nil
2	101.27964707987849	1.9435032204046365	1.0	nil	nil
4	107.3196423745976	1.6953189915684561	1.0	nil	nil
1	115.35961192011109	1.310823409097793	1.0	nil	nil
2	123.39960552542107	1.1991834407799615	1.0	nil	nil
4	129.43957313889223	1.239262991407486	1.0	nil	nil
3	137.47956841656742	1.2786338954665553	1.0	nil	nil
3	143.51956179829358	1.4305088240307668	0.0	143.51956179829358	1.4305088240307668
1	151.55954124565142	1.2469920422299765	1.0	nil	nil
3	157.59953592977672	1.2308623056178476	1.0	nil	nil
2	165.639524289395	1.150265706493883	1.0	nil	nil
3	169.6795063666168	1.830269082304767	1.0	nil	nil
2	177.71948864736987	0.8867922999033908	0.0	177.71948864736987	0.8867922999033908
3	181.77280158112717	1.137664719919485	1.0	nil	nil
3	187.826126721744	1.4199317177826742	1.0	nil	nil
4	191.86612828382113	1.0678167767873674	1.0	nil	nil
1	199.91960418191502	1.4937325990831596	1.0	nil	nil
4	207.95942203250524	0.9979020052332999	1.0	nil	nil
4	216.01273717602908	0.9928580595351377	1.0	nil	nil
