stim	onset	rt	response	error_onset	error_duration
2	0.5598229648621782	1.2272367701807525	0.0	0.5598229648621782	1.2272367701807525
1	6.599794521385775	3.2910978159743536	0.0	6.599794521385775	3.2910978159743536
3	10.653094429146222	1.5737046765243576	1.0	nil	nil
4	18.693043003095227	2.93359939174843	1.0	nil	nil
1	22.733043539827122	0.9657194757674006	1.0	nil	nil
1	28.786338818854347	1.6083199479980976	0.0	28.786338818854347	1.6083199479980976
4	36.82629172108682	1.7121507382580603	1.0	nil	nil
1	42.86625443456069	1.2884592447662726	1.0	nil	nil
1	48.90623045772736	1.7039459481038648	0.0	48.90623045772736	1.7039459481038648
4	54.94619352913287	2.5199355570184707	1.0	nil	nil
2	60.98615895567855	3.800118331784688	nil	nil	nil
1	67.03946275591807	0.9224729625220789	1.0	nil	nil
2	71.09277218349234	1.5091575968017423	1.0	nil	nil
2	79.13271134290153	0.8850541972751671	0.0	79.13271134290153	0.8850541972751671
3	83.18602431671934	1.1436658005204663	0.0	83.18602431671934	1.1436658005204663
2	91.22599257397633	1.7355074343795422	0.0	91.22599257397633	1.7355074343795422
1	97.26595420462763	1.623485434365648	1.0	nil	nil
2	101.30592823025472	0.8635395266992418	0.0	101.30592823025472	0.8635395266992418
4	107.3592370987044	3.8001056266675732	nil	nil	nil
1	115.41249413939113	1.6765840266962186	1.0	nil	nil
2	123.45248570139483	1.9005354333639843	1.0	nil	nil
4	129.4924312280691	3.8000337272478646	nil	nil	nil
3	137.54571998041683	1.5991068184393953	1.0	nil	nil
3	143.58568823132373	1.1830049034469994	0.0	143.58568823132373	1.1830049034469994
1	151.62565090302087	0.9029620490746311	1.0	nil	nil
3	157.67894475633148	1.3939677813505114	1.0	nil	nil
2	165.71889293324602	1.2573700225257198	0.0	165.71889293324602	1.2573700225257198
3	169.7588800369631	1.2814274311713234	0.0	169.7588800369631	1.2814274311713234
2	177.79883237372087	1.08195137257826	0.0	177.79883237372087	1.08195137257826
3	181.852138098644	1.979981784517804	1.0	nil	nil
3	187.8920984660017	1.9637808941988624	1.0	nil	nil
4	191.93209086050956	1.819874555339993	1.0	nil	nil
1	199.97202804677545	1.092248789511359	1.0	nil	nil
4	208.02532163272372	3.8000460112707515	nil	nil	nil
4	216.07859413972437	1.2728584366595896	1.0	nil	nil
3	220.11857326664904	1.7287579066105536	1.0	nil	nil
4	224.15856102006	2.016852310689501	1.0	nil	nil
2	232.19851643985385	1.7606939111283282	1.0	nil	nil
4	236.23848914804694	1.2486973657996714	1.0	nil	nil
3	244.27845162724225	1.24065492684349	0.0	244.27845162724225	1.24065492684349
1	252.31838801041522	1.0246533898371126	1.0	nil	nil
4	258.37170711153885	0.8755169939649932	0.0	258.37170711153885	0.8755169939649932
1	262.4250116844578	0.709807027316856	1.0	nil	nil
4	268.4783179571423	1.6162845560756978	1.0	nil	nil
1	274.5182698363733	1.2727794808452018	1.0	nil	nil
3	282.5582277586909	1.3687017712836678	1.0	nil	nil
1	290.59817376394494	1.0721615527800168	1.0	nil	nil
4	298.65149010420646	3.800164718701126	nil	nil	nil
1	304.70476933339705	3.800106234250052	nil	nil	nil
2	310.75808565527586	3.8000408438001614	nil	nil	nil
1	314.811382082964	1.0750996293681965	1.0	nil	nil
2	322.8646841028949	1.5810034540045308	0.0	322.8646841028949	1.5810034540045308
4	328.9046385117217	1.5015625289925083	1.0	nil	nil
3	332.94458966873754	1.0215807875865721	0.0	332.94458966873754	1.0215807875865721
2	336.99793172837235	1.0397067439134844	0.0	336.99793172837235	1.0397067439134844
1	345.0512060551173	0.8181913631542557	1.0	nil	nil
2	351.10449700285426	0.8051829104533681	0.0	351.10449700285426	0.8051829104533681
1	355.157835874179	1.9834258851406048	0.0	355.157835874179	1.9834258851406048
2	359.1978112082161	3.8000824813352665	nil	nil	nil
2	365.25110008655975	2.2179792555944005	1.0	nil	nil
1	371.29106114572096	2.737943010781237	0.0	371.29106114572096	2.737943010781237
3	375.33103930111247	3.800080824014003	nil	nil	nil
3	381.3843347756483	1.2045263837735547	1.0	nil	nil
2	387.42430117372714	0.708457920645742	0.0	387.42430117372714	0.708457920645742
3	395.47759642601704	1.7588926538501255	1.0	nil	nil
4	399.5175761785722	3.8001114167600463	nil	nil	nil
2	407.57087748564663	2.6095351563071745	0.0	407.57087748564663	2.6095351563071745
2	415.6108061476916	0.8900761989589228	0.0	415.6108061476916	0.8900761989589228
3	419.6641359894802	2.0599573411363963	1.0	nil	nil
3	425.70409332794225	0.9559567626274657	0.0	425.70409332794225	0.9559567626274657
4	429.7573899000072	1.1265855018755246	1.0	nil	nil
4	437.8106740684052	2.049231508466619	1.0	nil	nil
1	441.8506606758292	1.0891967608895357	1.0	nil	nil
3	447.9039704345996	1.6837382293178962	1.0	nil	nil
3	455.94392708159285	1.515605856264301	1.0	nil	nil
4	459.98388815545877	2.1236092394174193	1.0	nil	nil
4	468.02385697819045	1.2759268158988561	1.0	nil	nil
3	474.0638183922765	1.4040272540423757	1.0	nil	nil
2	482.1037754603676	1.0113495130626688	0.0	482.1037754603676	1.0113495130626688
4	488.1570837332656	2.789935202094057	1.0	nil	nil
1	492.19705821006755	1.093986882140598	1.0	nil	nil
4	496.25034867621616	2.096687765106253	0.0	496.25034867621616	2.096687765106253
4	502.29032807117255	1.392976890427235	0.0	502.29032807117255	1.392976890427235
1	510.3302873379944	1.0403432029488613	1.0	nil	nil
3	514.383607891572	3.800114454679715	nil	nil	nil
4	522.4368889558791	1.0856908762161765	0.0	522.4368889558791	1.0856908762161765
1	528.4901949939522	2.264201554718966	0.0	528.4901949939522	2.264201554718966
2	532.53016472739	0.8481146020640153	0.0	532.53016472739	0.8481146020640153
1	536.5834707320428	0.8347944197885226	1.0	nil	nil
1	542.6367604435563	1.3093578434454685	1.0	nil	nil
2	546.6767444281431	2.0693085034981777	1.0	nil	nil
1	550.7167187244759	0.9092458608774905	1.0	nil	nil
4	556.7700247836037	1.2238866645730013	1.0	nil	nil
2	562.8099804497069	0.9278898455304443	0.0	562.8099804497069	0.9278898455304443
1	570.8632656407717	0.8584487477364746	1.0	nil	nil
2	576.9165764342397	1.613029299707705	0.0	576.9165764342397	1.613029299707705
1	580.9565433192529	1.812969049991807	0.0	580.9565433192529	1.812969049991807
2	586.996503530203	0.9249033096275525	0.0	586.996503530203	0.9249033096275525
2	593.0498155448549	0.9680194961547386	0.0	593.0498155448549	0.9680194961547386
3	597.103129977475	0.7142336330034595	0.0	597.103129977475	0.7142336330034595
1	601.1564414563964	3.8000806676081993	nil	nil	nil
