rt,response,onset,stim,error_duration,subj_idx,error_onset
0.8897128475327918,1.0,522.5944590731815,US,nil,18941,nil
0.9483527817610593,1.0,528.6477665908023,SS,nil,18941,nil
0.8390058753338963,1.0,532.7010772987505,CP,nil,18941,nil
1.0736206408728322,1.0,536.7544030279041,SS,nil,18941,nil
0.868726307662655,1.0,542.8077219663337,SS,nil,18941,nil
1.0628608528259065,1.0,546.8610385245502,CP,nil,18941,nil
0.7937969771101052,1.0,550.9143503754804,SS,nil,18941,nil
0.812544921243898,1.0,556.9676621462022,US,nil,18941,nil
0.7591423375015438,1.0,563.0209722776453,CP,nil,18941,nil
1.1053024112934509,1.0,571.0742831740845,SS,nil,18941,nil
2.747838508506902,0.0,577.1275881831589,CP,2.747838508506902,18941,577.1275881831589
0.9483733223714808,1.0,581.1675523757021,SS,nil,18941,nil
1.7509508527255093,1.0,587.2208751461312,CP,nil,18941,nil
1.1264671001317765,1.0,593.2608434634403,CP,nil,18941,nil
1.3695542977184232,1.0,597.3141642176088,CS,nil,18941,nil
1.576991136866127,1.0,601.3541527827638,SS,nil,18941,nil
1.0013970252348372,1.0,607.3941343075439,CS,nil,18941,nil
0.9635545634100708,1.0,611.4474459298781,CP,nil,18941,nil
0.894242910997491,1.0,619.5007617351293,CP,nil,18941,nil
1.9288084630898084,1.0,623.5540678530979,CS,nil,18941,nil
0.8888149079084542,1.0,627.5940560633262,US,nil,18941,nil
1.0513973480792629,1.0,633.647376180832,CS,nil,18941,nil
0.8859073782568885,1.0,641.7006775694572,CS,nil,18941,nil
1.024561982774685,1.0,645.7539596757542,CP,nil,18941,nil
1.0752307492548425,1.0,649.8073127402531,CS,nil,18941,nil
1.0937947091915703,1.0,657.8606035743305,US,nil,18941,nil
1.016868683263965,1.0,665.9139013475178,US,nil,18941,nil
1.0030584054384235,1.0,669.9672285836041,CP,nil,18941,nil
3.8001008632527373,nil,676.0205437471814,CS,nil,18941,nil
1.160323314850757,1.0,682.073844824994,US,nil,18941,nil
0.9682120183679217,1.0,690.1138144848064,CS,nil,18941,nil
3.1231774872412643,0.0,698.1671243074434,CS,3.1231774872412643,18941,698.1671243074434
0.9947498711644585,1.0,706.207107782313,US,nil,18941,nil
1.0373390669647051,1.0,710.2603901322454,SS,nil,18941,nil
0.8158856174613902,1.0,718.3137117937822,US,nil,18941,nil
2.7101641214758274,0.0,0.6447270695607585,CP,2.7101641214758274,20732,0.6447270695607585
2.070164074686545,1.0,6.684696135593185,SS,nil,20732,nil
1.8381695162061078,1.0,10.724676288191404,CS,nil,20732,nil
1.933965726995666,1.0,18.76464649152149,US,nil,20732,nil
1.3339111066179612,1.0,22.804635096150378,SS,nil,20732,nil
1.1418703573981475,1.0,28.84462157156304,SS,nil,20732,nil
1.5044225100100448,1.0,36.89791798788792,US,nil,20732,nil
1.4803749640741444,1.0,42.93789891383494,SS,nil,20732,nil
1.1762649676838919,1.0,48.97787306913233,SS,nil,20732,nil
1.8240983874638914,1.0,55.017848614053946,US,nil,20732,nil
2.2080944842891768,1.0,61.057828042095935,CP,nil,20732,nil
1.3840092427581112,1.0,67.09780386072998,SS,nil,20732,nil
2.5920766818835546,1.0,71.13779059748958,CP,nil,20732,nil
1.0319939732908097,0.0,79.17776134824817,CP,1.0319939732908097,20732,79.17776134824817
2.090965817898905,1.0,83.23108245827461,CS,nil,20732,nil
2.0504102209761186,1.0,91.2710487544191,CP,nil,20732,nil
1.2343205863289768,1.0,97.31103200843427,SS,nil,20732,nil
2.0742610090310336,1.0,101.35101134891556,CP,nil,20732,nil
1.554676049234331,1.0,107.39099055738552,US,nil,20732,nil
1.4820160839262826,0.0,115.43096382871408,SS,1.4820160839262826,20732,115.43096382871408
1.674429925671575,1.0,123.47093614354708,CP,nil,20732,nil
1.7218506747594802,1.0,129.51090770307928,US,nil,20732,nil
1.6342086893164378,1.0,137.55088427701594,CS,nil,20732,nil
2.7543635095480568,0.0,143.59085717202834,CS,2.7543635095480568,20732,143.59085717202834
1.2335557646947564,1.0,151.6308338753006,SS,nil,20732,nil
3.800017253308397,nil,157.67081501781286,CS,nil,20732,nil
1.7587626249078312,1.0,165.7374438282459,CP,nil,20732,nil
2.6147344762030116,0.0,169.7774279181067,CS,2.6147344762030116,20732,169.7774279181067
1.191650134685915,0.0,177.81740841426654,CP,1.191650134685915,20732,177.81740841426654
1.7665803390846122,1.0,181.85738518605103,CS,nil,20732,nil
2.4944950470890035,1.0,187.89736329064363,CS,nil,20732,nil
2.1664465810881666,1.0,191.937356346878,US,nil,20732,nil
1.1583430361806677,1.0,199.97731909377035,SS,nil,20732,nil
1.9261593884730246,1.0,208.01729478039306,US,nil,20732,nil
1.214153867415007,1.0,216.05725924175567,US,nil,20732,nil
2.3100647958999616,1.0,220.0972486976043,CS,nil,20732,nil
1.3420442530186847,1.0,224.1372351997543,US,nil,20732,nil
1.4459306191474752,1.0,232.1772102727773,CP,nil,20732,nil
2.1179065544201876,1.0,236.21719335501257,US,nil,20732,nil
1.5503137361374684,1.0,244.25716469530562,CS,nil,20732,nil
1.5416981652160757,1.0,252.29713245927633,SS,nil,20732,nil
1.0615861963524367,1.0,258.3371092193647,US,nil,20732,nil
1.3287807625201822,1.0,262.39042872320533,SS,nil,20732,nil
1.904137093692043,1.0,268.4304028995575,US,nil,20732,nil
1.9440718543010007,1.0,274.4703800927746,SS,nil,20732,nil
1.2719750820469926,1.0,282.51034742060983,CS,nil,20732,nil
1.320248770460239,1.0,290.55032379903605,SS,nil,20732,nil
1.319814107439015,1.0,298.59029136148274,US,nil,20732,nil
1.1836463284289493,1.0,304.63026749293203,SS,nil,20732,nil
1.1836171132763411,1.0,310.6702455644372,CP,nil,20732,nil
0.9915082124080072,1.0,314.71023649112067,SS,nil,20732,nil
3.034523747903222,1.0,322.76353886296965,CP,nil,20732,nil
1.482438062883375,1.0,328.8035140619886,US,nil,20732,nil
1.233994076226736,1.0,332.843498118762,CS,nil,20732,nil
1.3938820458661212,1.0,336.88348317714735,CP,nil,20732,nil
0.865844834870586,1.0,344.9234536030581,SS,nil,20732,nil
1.180894316852573,0.0,350.9767685924635,CP,1.180894316852573,20732,350.9767685924635
1.3804171052543097,1.0,355.01674909096255,SS,nil,20732,nil
1.7802926505082723,1.0,359.0567351960781,CP,nil,20732,nil
1.8041828502973658,1.0,365.09671650101154,CP,nil,20732,nil
1.3161778930407309,1.0,371.13669388372364,SS,nil,20732,nil
1.0760851061768335,1.0,375.176672270718,CS,nil,20732,nil
1.59870976244747,1.0,381.22998902572726,CS,nil,20732,nil
1.7505645723176713,1.0,387.26996203202907,CP,nil,20732,nil
1.3584506931401847,1.0,395.3099330925943,CS,nil,20732,nil
1.35053661076563,1.0,399.34991940524924,US,nil,20732,nil
1.598325288252454,1.0,407.3898893258429,CP,nil,20732,nil
2.894198567933927,1.0,415.4298590779963,CP,nil,20732,nil
1.1422216821847542,1.0,419.4698449274438,CS,nil,20732,nil
1.6091475161920243,1.0,425.52316116209477,CS,nil,20732,nil
1.104714498458634,1.0,429.56314237646075,US,nil,20732,nil
1.451753614755944,1.0,437.6164479546678,US,nil,20732,nil
1.2033130690670077,1.0,441.65643147905575,SS,nil,20732,nil
1.3555443402456149,1.0,447.6964078300771,CS,nil,20732,nil
1.395516939488516,1.0,455.73638270157426,CS,nil,20732,nil
1.1232014076704218,1.0,459.776363669298,US,nil,20732,nil
1.7415573144007794,1.0,467.8296711935782,US,nil,20732,nil
1.149994296800287,1.0,473.8696454330948,CS,nil,20732,nil
0.9419323697111395,1.0,481.90962209425925,CP,nil,20732,nil
0.984088381381298,1.0,487.9629334532019,US,nil,20732,nil
0.8026412281342346,1.0,492.01624936267217,SS,nil,20732,nil
0.9652964771503321,1.0,496.0695678047432,US,nil,20732,nil
1.3277976017488982,1.0,502.1228820632441,US,nil,20732,nil
1.5597109846330568,1.0,510.1628581318637,SS,nil,20732,nil
1.1196945364263229,1.0,514.2028327470271,CS,nil,20732,nil
1.234305426811261,1.0,522.25613755222,US,nil,20732,nil
1.0342512312090548,1.0,528.2961193053216,SS,nil,20732,nil
0.948883359622414,1.0,532.3494321889048,CP,nil,20732,nil
1.1834709562917851,1.0,536.4027601417692,SS,nil,20732,nil
1.8152213449739065,0.0,542.4427338398764,SS,1.8152213449739065,20732,542.4427338398764
1.4472604275142658,1.0,546.4827137458306,CP,nil,20732,nil
0.9837849384057336,1.0,550.5226985335103,SS,nil,20732,nil
1.0579046447728615,1.0,556.576015351684,US,nil,20732,nil
1.7088954999362613,1.0,562.629321687531,CP,nil,20732,nil
1.1082255806795729,1.0,570.6692913494498,SS,nil,20732,nil
1.3829506664042128,1.0,576.7226057402968,CP,nil,20732,nil
1.238769958357807,1.0,580.7625882961584,SS,nil,20732,nil
1.8552298848990176,1.0,586.8025660759049,CP,nil,20732,nil
2.375127804476506,1.0,592.8425486591714,CP,nil,20732,nil
2.0951379211819585,1.0,596.8825287275504,CS,nil,20732,nil
1.2176484125284333,1.0,600.9358466612975,SS,nil,20732,nil
1.0012435902917787,1.0,606.975823785333,CS,nil,20732,nil
1.2838000006686343,1.0,611.0291544873635,CP,nil,20732,nil
1.291652596768472,0.0,619.0691179591468,CP,1.291652596768472,20732,619.0691179591468
1.483632226671034,1.0,623.1091056915029,CS,nil,20732,nil
1.7880802291310829,1.0,627.1490883135375,US,nil,20732,nil
1.6440200542747334,1.0,633.1890665354349,CS,nil,20732,nil
1.2513801158347633,1.0,641.2290426461641,CS,nil,20732,nil
0.9716503024537815,1.0,645.2690197999455,CP,nil,20732,nil
0.9020574500864313,1.0,649.3223423026011,CS,nil,20732,nil
1.2570389765987784,1.0,657.3756482086628,US,nil,20732,nil
0.9688902058023814,1.0,665.4156144626995,US,nil,20732,nil
0.8831514765151951,1.0,669.4689332536818,CP,nil,20732,nil
1.4696206531698408,1.0,675.5222431748753,CS,nil,20732,nil
1.1500911973889743,1.0,681.5622198086348,US,nil,20732,nil
0.9020354597651021,1.0,689.6021948184934,CS,nil,20732,nil
0.9761043727303331,1.0,697.655497939295,CS,nil,20732,nil
1.8350310602963873,1.0,705.7088010841599,US,nil,20732,nil
1.1946682228353893,1.0,709.7487821030154,SS,nil,20732,nil
1.1624297288271919,1.0,717.7887521890389,US,nil,20732,nil
1.601516006777274,1.0,0.5598681248056891,CP,nil,19679,nil
1.0240774391158993,1.0,6.599846235674704,SS,nil,19679,nil
1.443177788027242,1.0,10.653166992851766,CS,nil,19679,nil
1.5146285575347065,1.0,18.69314683122957,US,nil,19679,nil
1.2271397778204118,1.0,22.73312671272015,SS,nil,19679,nil
1.1630078153984869,1.0,28.77313433060317,SS,nil,19679,nil
2.035031313728723,1.0,36.813100284743086,US,nil,19679,nil
0.8023847722552091,1.0,42.85309565465832,SS,nil,19679,nil
0.9649054341834926,1.0,48.90642407684027,SS,nil,19679,nil
1.3920334442891544,1.0,54.95974157751698,US,nil,19679,nil
1.2794851231710709,1.0,60.99972753286056,CP,nil,19679,nil
3.1273263086659426,0.0,67.03971655921941,SS,3.1273263086659426,19679,67.03971655921941
1.3038490941362397,1.0,71.07970528078295,CP,nil,19679,nil
1.3832709983053064,0.0,79.11968976929802,CP,1.3832709983053064,19679,79.11968976929802
1.5357115471379075,1.0,83.15968317408442,CS,nil,19679,nil
1.4712195450119907,1.0,91.19974696156987,CP,nil,19679,nil
1.5516346654767403,1.0,97.23965183729524,SS,nil,19679,nil
1.9435032204046365,1.0,101.27964707987849,CP,nil,19679,nil
1.6953189915684561,1.0,107.3196423745976,US,nil,19679,nil
1.310823409097793,1.0,115.35961192011109,SS,nil,19679,nil
1.1991834407799615,1.0,123.39960552542107,CP,nil,19679,nil
1.239262991407486,1.0,129.43957313889223,US,nil,19679,nil
1.2786338954665553,1.0,137.47956841656742,CS,nil,19679,nil
1.4305088240307668,0.0,143.51956179829358,CS,1.4305088240307668,19679,143.51956179829358
1.2469920422299765,1.0,151.55954124565142,SS,nil,19679,nil
1.2308623056178476,1.0,157.59953592977672,CS,nil,19679,nil
1.150265706493883,1.0,165.639524289395,CP,nil,19679,nil
1.830269082304767,1.0,169.6795063666168,CS,nil,19679,nil
0.8867922999033908,0.0,177.71948864736987,CP,0.8867922999033908,19679,177.71948864736987
1.137664719919485,1.0,181.77280158112717,CS,nil,19679,nil
1.4199317177826742,1.0,187.826126721744,CS,nil,19679,nil
1.0678167767873674,1.0,191.86612828382113,US,nil,19679,nil
1.4937325990831596,1.0,199.91960418191502,SS,nil,19679,nil
0.9979020052332999,1.0,207.95942203250524,US,nil,19679,nil
0.9928580595351377,1.0,216.01273717602908,US,nil,19679,nil
2.779500502310839,1.0,220.0660749726785,CS,nil,19679,nil
1.043602813342659,1.0,224.10605738076356,US,nil,19679,nil
3.2940876728262083,1.0,232.15937798052892,CP,nil,19679,nil
1.0381198959275935,1.0,236.19936029236305,US,nil,19679,nil
1.080646757035538,1.0,244.2526765006669,CS,nil,19679,nil
0.875237858811488,1.0,252.30597734186267,SS,nil,19679,nil
1.0852635849569197,1.0,258.3593201656322,US,nil,19679,nil
0.7998978664309107,1.0,262.41264946209594,SS,nil,19679,nil
1.0744759953477114,1.0,268.4659612448486,US,nil,19679,nil
1.2771697761154428,1.0,274.5192823248681,SS,nil,19679,nil
3.0769812861572063,0.0,282.5592788477925,CS,3.0769812861572063,19679,282.5592788477925
0.8770062312632945,1.0,290.59926224445826,SS,nil,19679,nil
1.4156650938948587,1.0,298.6525768435613,US,nil,19679,nil
1.0875283339519228,1.0,304.6925398309586,SS,nil,19679,nil
1.4821900029073731,0.0,310.7458706503976,CP,1.4821900029073731,19679,310.7458706503976
0.8985317989945543,1.0,314.78586224145056,SS,nil,19679,nil
1.5005332888840712,1.0,322.8391982744961,CP,nil,19679,nil
1.4050405117359333,1.0,328.8791725293013,US,nil,19679,nil
1.2928669176544645,1.0,332.9191600176464,CS,nil,19679,nil
1.0768992490402525,1.0,336.9591667863124,CP,nil,19679,nil
0.8796297115468406,1.0,345.0124823088263,SS,nil,19679,nil
2.641642791686536,1.0,351.065805271759,CP,nil,19679,nil
0.906114845747652,1.0,355.1058016422867,SS,nil,19679,nil
3.800094330202228,nil,359.159116308565,CP,nil,19679,nil
1.703550320336035,0.0,365.2124198979336,CP,1.703550320336035,19679,365.2124198979336
0.9587794082553955,1.0,371.2524117366329,SS,nil,19679,nil
1.4413057530146034,1.0,375.3057359618606,CS,nil,19679,nil
1.1618656172613555,1.0,381.3457472854152,CS,nil,19679,nil
0.9852686211006585,1.0,387.38573521691615,CP,nil,19679,nil
1.2597356550595578,1.0,395.43903898174267,CS,nil,19679,nil
1.0443339105067935,1.0,399.47902628660813,US,nil,19679,nil
1.014898658499078,1.0,407.5323554286688,CP,nil,19679,nil
1.0733057068946437,1.0,415.5856673748485,CP,nil,19679,nil
1.276191975054644,1.0,419.63900722585913,CS,nil,19679,nil
0.8755632149905068,1.0,425.67898051213706,CS,nil,19679,nil
1.182174671894245,1.0,429.732283134982,US,nil,19679,nil
0.9665988600245328,1.0,437.77229481145787,US,nil,19679,nil
0.7932452561190075,1.0,441.8256255396582,SS,nil,19679,nil
0.8993286327322494,1.0,447.8789402640896,CS,nil,19679,nil
0.9498229920091035,1.0,455.93225134701606,CS,nil,19679,nil
1.1369961198724923,1.0,459.9855754007958,US,nil,19679,nil
0.95552040525763,1.0,468.03890380292523,US,nil,19679,nil
0.8941524980200484,1.0,474.0922241851231,CS,nil,19679,nil
1.0566871013343189,1.0,482.14552707165694,CP,nil,19679,nil
1.7153264580556424,1.0,488.1988640902755,US,nil,19679,nil
0.9873054291701919,1.0,492.2388351106383,SS,nil,19679,nil
0.917786484725184,1.0,496.2921876638029,US,nil,19679,nil
0.9839904109730924,1.0,502.34549524759586,US,nil,19679,nil
0.9230680205328099,1.0,510.3988080510135,SS,nil,19679,nil
1.0617340187891386,1.0,514.4521140516745,CS,nil,19679,nil
0.9198482639694703,1.0,522.5054661195718,US,nil,19679,nil
0.938325065420031,1.0,528.5587724490924,SS,nil,19679,nil
0.741576824511867,0.0,532.6121176450533,CP,0.741576824511867,19679,532.6121176450533
1.680074796217923,1.0,536.6654326391881,SS,nil,19679,nil
0.8801427094722385,1.0,542.7054195901301,SS,nil,19679,nil
0.9386369855319572,1.0,546.7587503995428,CP,nil,19679,nil
0.9892268470712224,1.0,550.812067159286,SS,nil,19679,nil
1.0079741385006855,1.0,556.8653907418366,US,nil,19679,nil
1.0823371208853132,1.0,562.918875671503,CP,nil,19679,nil
1.3089724591181948,1.0,570.9720199841586,SS,nil,19679,nil
1.0610622635076652,1.0,577.0120058522743,CP,nil,19679,nil
0.9515399031470224,1.0,581.0653454716812,SS,nil,19679,nil
0.9297212023384418,1.0,587.1186803727733,CP,nil,19679,nil
0.9082688517028146,1.0,593.1719853246977,CP,nil,19679,nil
0.8715423174489842,1.0,597.2253167988447,CS,nil,19679,nil
0.7135155736468732,1.0,601.2786409669234,SS,nil,19679,nil
0.8846579111477695,1.0,607.3319558357316,CS,nil,19679,nil
1.1028516989345007,1.0,611.3852770290459,CP,nil,19679,nil
0.9058572624544468,1.0,619.438574946611,CP,nil,19679,nil
0.9963501348520367,1.0,623.4919246693871,CS,nil,19679,nil
1.015074945607921,1.0,627.545251261793,US,nil,19679,nil
0.9452055384554114,1.0,633.5985666509587,CS,nil,19679,nil
0.8523779574688888,1.0,641.6518897953656,CS,nil,19679,nil
2.3184091077710036,1.0,645.7052134671494,CP,nil,19679,nil
0.9903296393586061,1.0,649.7451985101115,CS,nil,19679,nil
0.713451289866498,1.0,657.798514531928,US,nil,19679,nil
0.7474180972340037,1.0,665.851848799366,US,nil,19679,nil
0.9266675543167366,1.0,669.9051757737698,CP,nil,19679,nil
0.833102063385013,1.0,675.958491081723,CS,nil,19679,nil
0.9000263156840447,1.0,682.0118164840233,US,nil,19679,nil
1.1265379620808744,1.0,690.0650966191761,CS,nil,19679,nil
1.1448648251935083,1.0,698.1184509309296,CS,nil,19679,nil
1.840905768054654,1.0,706.1584216705605,US,nil,19679,nil
1.9683693790793768,1.0,710.1983885310665,SS,nil,19679,nil
0.9601905322897437,1.0,718.2383907989852,US,nil,19679,nil
1.2272367701807525,0.0,0.5598229648621782,CP,1.2272367701807525,20054,0.5598229648621782
3.2910978159743536,0.0,6.599794521385775,SS,3.2910978159743536,20054,6.599794521385775
1.5737046765243576,1.0,10.653094429146222,CS,nil,20054,nil
2.93359939174843,1.0,18.693043003095227,US,nil,20054,nil
0.9657194757674006,1.0,22.733043539827122,SS,nil,20054,nil
1.6083199479980976,0.0,28.786338818854347,SS,1.6083199479980976,20054,28.786338818854347
1.7121507382580603,1.0,36.82629172108682,US,nil,20054,nil
1.2884592447662726,1.0,42.86625443456069,SS,nil,20054,nil
1.7039459481038648,0.0,48.90623045772736,SS,1.7039459481038648,20054,48.90623045772736
2.5199355570184707,1.0,54.94619352913287,US,nil,20054,nil
3.800118331784688,nil,60.98615895567855,CP,nil,20054,nil
0.9224729625220789,1.0,67.03946275591807,SS,nil,20054,nil
1.5091575968017423,1.0,71.09277218349234,CP,nil,20054,nil
0.8850541972751671,0.0,79.13271134290153,CP,0.8850541972751671,20054,79.13271134290153
1.1436658005204663,0.0,83.18602431671934,CS,1.1436658005204663,20054,83.18602431671934
1.7355074343795422,0.0,91.22599257397633,CP,1.7355074343795422,20054,91.22599257397633
1.623485434365648,1.0,97.26595420462763,SS,nil,20054,nil
0.8635395266992418,0.0,101.30592823025472,CP,0.8635395266992418,20054,101.30592823025472
3.8001056266675732,nil,107.3592370987044,US,nil,20054,nil
1.6765840266962186,1.0,115.41249413939113,SS,nil,20054,nil
1.9005354333639843,1.0,123.45248570139483,CP,nil,20054,nil
3.8000337272478646,nil,129.4924312280691,US,nil,20054,nil
1.5991068184393953,1.0,137.54571998041683,CS,nil,20054,nil
1.1830049034469994,0.0,143.58568823132373,CS,1.1830049034469994,20054,143.58568823132373
0.9029620490746311,1.0,151.62565090302087,SS,nil,20054,nil
1.3939677813505114,1.0,157.67894475633148,CS,nil,20054,nil
1.2573700225257198,0.0,165.71889293324602,CP,1.2573700225257198,20054,165.71889293324602
1.2814274311713234,0.0,169.7588800369631,CS,1.2814274311713234,20054,169.7588800369631
1.08195137257826,0.0,177.79883237372087,CP,1.08195137257826,20054,177.79883237372087
1.979981784517804,1.0,181.852138098644,CS,nil,20054,nil
1.9637808941988624,1.0,187.8920984660017,CS,nil,20054,nil
1.819874555339993,1.0,191.93209086050956,US,nil,20054,nil
1.092248789511359,1.0,199.97202804677545,SS,nil,20054,nil
3.8000460112707515,nil,208.02532163272372,US,nil,20054,nil
1.2728584366595896,1.0,216.07859413972437,US,nil,20054,nil
1.7287579066105536,1.0,220.11857326664904,CS,nil,20054,nil
2.016852310689501,1.0,224.15856102006,US,nil,20054,nil
1.7606939111283282,1.0,232.19851643985385,CP,nil,20054,nil
1.2486973657996714,1.0,236.23848914804694,US,nil,20054,nil
1.24065492684349,0.0,244.27845162724225,CS,1.24065492684349,20054,244.27845162724225
1.0246533898371126,1.0,252.31838801041522,SS,nil,20054,nil
0.8755169939649932,0.0,258.37170711153885,US,0.8755169939649932,20054,258.37170711153885
0.709807027316856,1.0,262.4250116844578,SS,nil,20054,nil
1.6162845560756978,1.0,268.4783179571423,US,nil,20054,nil
1.2727794808452018,1.0,274.5182698363733,SS,nil,20054,nil
1.3687017712836678,1.0,282.5582277586909,CS,nil,20054,nil
1.0721615527800168,1.0,290.59817376394494,SS,nil,20054,nil
3.800164718701126,nil,298.65149010420646,US,nil,20054,nil
3.800106234250052,nil,304.70476933339705,SS,nil,20054,nil
3.8000408438001614,nil,310.75808565527586,CP,nil,20054,nil
1.0750996293681965,1.0,314.811382082964,SS,nil,20054,nil
1.5810034540045308,0.0,322.8646841028949,CP,1.5810034540045308,20054,322.8646841028949
1.5015625289925083,1.0,328.9046385117217,US,nil,20054,nil
1.0215807875865721,0.0,332.94458966873754,CS,1.0215807875865721,20054,332.94458966873754
1.0397067439134844,0.0,336.99793172837235,CP,1.0397067439134844,20054,336.99793172837235
0.8181913631542557,1.0,345.0512060551173,SS,nil,20054,nil
