Condition	Onset	Duration	Response	Error_onset	Error_duration
2	0.6455680626422691	3.266886225050257	1	nil	nil
1	6.685538208723301	1.3462904871703358	1	nil	nil
3	10.725526629503292	1.0662655771557183	1	nil	nil
4	18.778813090164476	1.1488780647487147	1	nil	nil
1	22.818792767120613	1.5809943362182821	1	nil	nil
1	28.858772045037767	1.101352186204167	1	nil	nil
4	36.912083994222485	1.0958967996448337	1	nil	nil
1	42.96540036094302	0.9539846479310654	1	nil	nil
1	49.01869707737205	0.8932131463152473	1	nil	nil
4	55.07201584735958	1.6156963494722731	1	nil	nil
2	61.11196901111907	1.847669082304492	1	nil	nil
1	67.15196355086664	0.8476080209329666	1	nil	nil
2	71.20527973611024	1.0339088841901685	1	nil	nil
2	79.2586019300361	1.3087590641553106	1	nil	nil
3	83.29858572774901	2.060276151758444	1	nil	nil
2	91.33852193725397	1.2608229659417702	1	nil	nil
1	97.37849981652107	1.2766825043363497	1	nil	nil
2	101.41848163506802	2.244669039195287	1	nil	nil
4	107.45847186757237	1.9080360551051854	1	nil	nil
1	115.498457730675	1.0602999899710994	1	nil	nil
2	123.55173333901257	1.4306900379997387	1	nil	nil
4	129.60526616268544	1.4574907859532686	1	nil	nil
3	137.64502933656695	1.5770232787581335	1	nil	nil
3	143.68500320636667	1.2737427034553548	1	nil	nil
1	151.72496867925292	1.361605736972706	1	nil	nil
3	157.76493772445974	1.304924268340983	1	nil	nil
2	165.805148072468	1.209029657406063	1	nil	nil
3	169.84489373564793	1.6013806053815642	1	nil	nil
2	177.88487800158327	2.609303911209281	1	nil	nil
3	181.9248430333173	1.3452305808132223	1	nil	nil
3	187.96483261913454	0.9691026639520715	1	nil	nil
4	192.0181410501391	0.8758194026377168	1	nil	nil
1	200.07146254624604	1.174780671550252	1	nil	nil
4	208.11140336377866	1.2382137719432649	1	nil	nil
4	216.1513838698993	1.062182648711314	1	nil	nil
3	220.20470072589524	1.0889391481759958	1	nil	nil
4	224.25801657425836	0.9474824842836824	1	nil	nil
2	232.31131119521888	1.5261804389447207	1	nil	nil
4	236.35131250162885	1.3739906245318707	1	nil	nil
3	244.3912540260062	1.36598827740454	1	nil	nil
1	252.43123504948016	1.333885200376244	1	nil	nil
4	258.47121936855183	0.9659539798849437	1	nil	nil
1	262.52454523907363	0.8885021155219874	1	nil	nil
4	268.5778479110486	1.171078693390882	1	nil	nil
1	274.63117218841217	0.9657962391829642	1	nil	nil
3	282.68447259045934	1.160281577918795	1	nil	nil
1	290.7244453032399	1.20014246383289	1	nil	nil
4	298.7644136546369	0.8797324657352874	1	nil	nil
1	304.81770345301265	0.9787515294920013	1	nil	nil
2	310.87103013665546	1.3733877580489207	1	nil	nil
1	314.91099340278015	0.8854569797149452	1	nil	nil
2	322.9643054121261	1.1273369133414235	1	nil	nil
4	329.01761996811547	1.1461677207516914	1	nil	nil
3	333.05760303492207	1.0739874241771759	1	nil	nil
2	337.1109303522171	0.8211134871999093	1	nil	nil
1	345.1642359428115	0.9356996119895484	1	nil	nil
2	351.2175288753642	1.0262824461860873	1	nil	nil
1	355.27085115451337	1.0609928874364414	1	nil	nil
2	359.32414466056434	1.7356604237065767	1	nil	nil
2	365.3641396905914	0.9436173723406682	1	nil	nil
1	371.4174586590998	0.9942246733990032	1	nil	nil
3	375.4707657756735	1.02090829264489	1	nil	nil
3	381.52407131111977	2.2153793551151466	1	nil	nil
2	387.5640536811079	1.4468911869953445	1	nil	nil
3	395.6040177312789	1.038805030129879	1	nil	nil
4	399.65869322130675	1.5605666760238819	1	nil	nil
2	407.69731416697687	0.8098764735987061	1	nil	nil
2	415.75060552441937	2.756443042340834	1	nil	nil
3	419.7905914276271	0.9243631197423383	1	nil	nil
3	425.8439182646689	1.1830479501513764	1	nil	nil
4	429.88388231584395	1.0229542295382998	1	nil	nil
4	437.93720170645247	0.9615004421539197	1	nil	nil
1	441.99051839701497	1.1081878091827093	1	nil	nil
3	448.0438053680082	0.9187687674857443	1	nil	nil
3	456.09713096982887	2.152971137667919	1	nil	nil
4	460.1371055364507	1.0094356109439104	1	nil	nil
4	468.1903960336458	0.8673524027726671	1	nil	nil
3	474.24370876688045	1.0625445953955932	1	nil	nil
2	482.29701186697275	1.008743441383558	1	nil	nil
4	488.35031926126976	0.8112863192945952	1	nil	nil
1	492.4036387671804	0.9984891857748153	1	nil	nil
4	496.45697031953387	1.3130001935023756	1	nil	nil
4	502.4969446705909	1.1846341461241536	1	nil	nil
1	510.53690236216426	2.072988525047549	1	nil	nil
3	514.5902309547928	0.8995868837664602	1	nil	nil
4	522.6435106507961	1.0224460501885915	1	nil	nil
1	528.696819639259	0.8808149670621788	1	nil	nil
2	532.7501390188372	1.387237907940289	1	nil	nil
1	536.790120656915	0.9793124755633471	1	nil	nil
1	542.8434339826927	1.333359840180492	1	nil	nil
2	546.8834076259045	1.1018959845168865	1	nil	nil
1	550.9367448540688	1.2484743019267626	1	nil	nil
4	556.9767024062785	1.1525636501246481	1	nil	nil
2	563.0166881961923	0.784378380572889	1	nil	nil
1	571.069987410141	0.8829284783314506	1	nil	nil
2	577.1233121687583	1.0216203380805382	1	nil	nil
1	581.1766262996425	0.9682832743492327	1	nil	nil
2	587.2299473195017	0.9068167938312399	1	nil	nil
2	593.2966165391663	1.0642132245193352	1	nil	nil
3	597.3498905964552	1.0343318751947663	1	nil	nil
1	601.403198245418	1.021441130349558	1	nil	nil
3	607.4565053479564	0.9276747450821858	1	nil	nil
2	611.509820209747	0.8987062693631742	1	nil	nil
2	619.563137055713	1.1572246332943905	1	nil	nil
3	623.6032826547271	1.021668638146366	1	nil	nil
4	627.6564404225028	0.8954669888407807	1	nil	nil
3	633.7097409107773	3.113979922596627	1	nil	nil
3	641.7497075807842	0.9464619446771394	1	nil	nil
2	645.8030273243166	2.8770705641727545	0	645.8030273243166	2.8770705641727545
3	649.8430023872315	0.988963506752043	1	nil	nil
4	657.8963158253027	0.7995572213476407	1	nil	nil
4	665.9496266495553	0.8820461554641952	1	nil	nil
2	670.0029288212245	0.8044207892598934	1	nil	nil
3	676.0562533331977	1.1274028123407334	1	nil	nil
4	682.1095602582718	0.9461104713300301	1	nil	nil
3	690.1628486319278	0.8046868246092345	1	nil	nil
3	698.2161598832936	0.7916062422918912	1	nil	nil
4	706.2694741755986	0.8417296764528146	1	nil	nil
1	710.32276588897	0.972442638289067	1	nil	nil
4	718.3760683092878	0.9830901522982458	1	nil	nil
